"STATION","NAME","LATITUDE","LONGITUDE","ELEVATION","DATE","PRCP","SNOW","TAVG","TMAX","TMIN"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-05-06","0.02",,"62","73","51"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-05-07","0.00",,"66","80","52"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-05-08","0.00",,"73","87","59"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-05-09","0.00",,"75","88","61"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-05-10","0.00",,"74","84","63"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-05-11","0.00",,"71","84","58"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-05-12","0.00",,"76","89","63"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-05-13","0.00",,"77","89","64"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-05-14","0.00",,"76","85","66"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-05-15","0.02",,"74","84","64"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-05-16","0.00",,"73","84","62"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-05-17","0.16",,"75","86","64"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-05-18","0.00",,"74","82","65"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-05-19","0.38",,"72","81","63"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-05-20","0.94",,"72","79","64"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-05-21","0.02",,"66","74","57"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-05-22","0.01",,"69","81","56"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-05-23","0.00",,"82","89","75"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-05-24","0.00",,"76","87","64"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-05-25","0.00",,"64","74","53"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-05-26","0.00",,"69","82","56"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-05-27","0.00",,"74","87","60"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-05-28","0.05",,"76","88","64"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-05-29","0.00",,"73","83","63"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-05-30","0.94",,"64","67","60"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-05-31","0.20",,"66","69","63"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-06-01","2.68",,"67","70","63"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-06-02","0.49",,"74","81","67"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-06-03","0.66",,"72","77","67"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-06-04","0.11",,"78","85","70"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-06-05","0.00",,"81","89","72"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-06-06","0.00",,"81","91","71"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-06-07","0.15",,"79","87","71"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-06-08","0.14",,"79","87","70"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-06-09","0.23",,"81","90","71"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-06-10","0.01",,"80","86","73"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-06-11","0.14",,"76","81","71"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-06-12","0.19",,"78","83","73"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-06-13","0.02",,"82","89","75"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-06-14","0.00",,"84","93","74"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-06-15","0.00",,"85","94","76"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-06-16","0.00",,"80","89","71"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-06-17","0.00",,"78","86","70"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-06-18","0.65",,"76","87","65"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-06-19","0.02",,"74","83","64"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-06-20","0.00",,"73","83","63"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-06-21","0.02",,"74","82","66"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-06-22","0.00",,"77","88","66"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-06-23","0.00",,"81","92","70"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-06-24","0.00",,"80","89","71"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-06-25","0.01",,"76","82","70"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-06-26","0.92",,"76","83","69"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-06-27","0.03",,"83","91","74"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-06-28","0.03",,"79","83","74"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-06-29","0.01",,"80","86","73"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-06-30","0.00",,"82","91","72"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-07-01","0.31",,"84","94","73"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-07-02","0.01",,"83","93","72"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-07-03","2.67",,"81","89","73"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-07-04","0.00",,"79","85","72"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-07-05","0.03",,"83","89","77"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-07-06","0.00",,"81","88","73"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-07-07","0.00",,"81","89","73"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-07-08","0.00",,"80","90","69"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-07-09","1.80",,"80","89","71"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-07-10","0.05",,"78","83","72"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-07-11","0.11",,"82","89","74"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-07-12","0.00",,"82","91","73"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-07-13","0.47",,"81","90","71"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-07-14","1.23",,"79","87","70"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-07-15","0.15",,"80","88","72"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-07-16","0.27",,"80","87","72"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-07-17","0.00",,"82","92","72"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-07-18","0.18",,"84","93","75"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-07-19","0.54",,"83","92","74"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-07-20","0.33",,"83","92","74"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-07-21","0.00",,"84","93","75"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-07-22","0.00",,"85","94","75"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-07-23","0.00",,"85","94","76"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-07-24","0.00",,"85","93","76"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-07-25","0.00",,"86","95","76"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-07-26","0.00",,"89","100","77"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-07-27","0.00",,"90","100","80"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-07-28","0.00",,"87","97","77"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-07-29","0.30",,"81","89","73"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-07-30","0.01",,"80","87","72"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-07-31","0.09",,"80","87","73"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-08-01","0.00",,,"85","73"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-08-02","0.00",,,"91","71"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-08-03","0.00",,,"93","71"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-08-04","1.74",,,"95","70"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-08-05","0.00",,,"90","71"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-08-06","0.02",,,"89","71"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-08-07","0.53",,,"87","73"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-08-08","0.08",,,"86","73"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-08-09","1.13",,,"87","74"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-08-10","0.13",,,"90","74"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-08-11","0.00",,,"90","73"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-08-12","0.00",,,"90","74"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-08-13","0.00",,,"92","76"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-08-14","0.00",,,"91","74"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-08-15","0.12",,,"94","76"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-08-16","0.00",,,"93","77"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-08-17","0.92",,,"94","74"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-08-18","0.41",,,"90","73"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-08-19","0.04",,,"94","73"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-08-20","0.00",,,"96","74"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-08-21","0.00",,,"97","80"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-08-22","0.41",,,"94","73"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-08-23","0.00",,,"89","72"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-08-24","0.40",,,"91","74"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-08-25","0.01",,,"86","74"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-08-26","0.00",,,"87","70"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-08-27","0.00",,,"91","74"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-08-28","0.00",,,"91","73"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-08-29","0.06",,,"90","75"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-08-30","0.31",,,"92","77"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-08-31","0.00",,,"90","75"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-09-01","0.00",,,"90","70"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-09-02","0.00",,,"91","71"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-09-03","0.00",,,"91","70"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-09-04","0.00",,,"91","64"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-09-05","0.00",,,"86","68"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-09-06","0.00",,,"84","64"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-09-07","0.00",,,"86","64"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-09-08","0.00",,,"89","65"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-09-09","0.00",,,"90","64"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-09-10","0.00",,,"91","63"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-09-11","0.00",,,"89","64"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-09-12","0.00",,,"90","63"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-09-13","0.00",,,"93","69"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-09-14","0.00",,,"92","72"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-09-15","0.00",,,"96","71"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-09-16","0.03",,,"96","73"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-09-17","0.02",,,"95","76"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-09-18","0.00",,,"95","74"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-09-19","0.00",,,"97","66"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-09-20","0.00",,,"94","73"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-09-21","0.01",,,"92","72"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-09-22","0.00",,,"90","71"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-09-23","0.00",,,"91","72"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-09-24","0.00",,,"94","70"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-09-25","0.00",,,"91","70"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-09-26","0.00",,,"89","68"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-09-27","0.09",,,"88","72"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-09-28","0.56",,,"84","71"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-09-29","0.00",,,"89","68"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-09-30","0.00",,,"85","65"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-10-01","0.00",,,"86","68"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-10-02","0.04",,,"86","72"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-10-03","0.00",,,"84","65"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-10-04","0.00",,,"89","69"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-10-05","0.39",,,"80","70"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-10-06","2.12",,,"74","70"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-10-07","0.49",,,"78","73"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-10-08","0.01",,,"84","72"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-10-09","0.00",,,"78","71"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-10-10","0.02",,,"74","66"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-10-11","0.01",,,"72","65"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-10-12","0.00",,,"72","67"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-10-13","0.00",,,"79","64"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-10-14","0.00",,,"82","62"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-10-15","0.00",,,"81","56"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-10-16","0.00",,,"78","58"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-10-17","0.00",,,"75","55"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-10-18","0.00",,,"82","51"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-10-19","0.00",,,"85","60"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-10-20","0.00",,,"85","62"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-10-21","0.00",,,"85","63"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-10-22","0.00",,,"78","56"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-10-23","0.00",,,"69","50"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-10-24","0.00",,,"63","45"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-10-25","0.00",,,"59","43"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-10-26","0.00",,,"64","39"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-10-27","0.00",,,"66","42"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-10-28","0.00",,,"66","45"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-10-29","0.00",,,"64","43"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-10-30","0.00",,,"71","40"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-10-31","0.00",,,"72","44"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-11-01","0.00",,,"76","55"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-11-02","0.00",,,"74","52"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-11-03","0.00",,,"74","45"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-11-04","0.00",,,"76","49"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-11-05","0.00",,,"78","55"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-11-06","0.00",,,"78","55"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-11-07","0.00",,,"80","58"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-11-08","0.00",,,"82","54"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-11-09","0.00",,,"83","57"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-11-10","0.00",,,"72","50"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-11-11","0.00",,,"64","40"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-11-12","0.00",,,"70","40"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-11-13","0.00",,,"77","51"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-11-14","0.00",,,"78","57"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-11-15","0.00",,,"80","62"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-11-16","0.20",,,"80","48"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-11-17","0.00",,,"58","38"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-11-18","0.00",,,"54","30"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-11-19","0.00",,,"60","34"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-11-20","0.46",,,"59","50"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-11-21","1.50",,,"59","48"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-11-22","0.03",,,"54","40"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-11-23","0.00",,,"54","36"
"USW00013837","AUGUSTA DANIEL FIELD AIRPORT, GA US","33.4668","-82.03847","125.1","2005-11-24","0.00",,,"70","48"
